 R = [25.83, 17.58, 14.03, 11.96, 10.56, 9.55, 8.76, 8.14, 7.62, 7.19, 6.82, 6.5, 6.21, 5.96, 5.74, 5.54, 5.35, 5.19, 5.03, 4.89, 4.76, 4.64, 4.53, 4.42, 4.32, 4.23, 4.14, 4.06, 3.98, 3.9, 3.83, 3.77, 3.7, 3.64, 3.58, 3.53, 3.47, 3.42, 3.37, 3.33, 3.28, 3.24, 3.2, 3.16, 3.12, 3.08, 3.04, 3.01, 2.97, 2.94, 2.91, 2.88, 2.85, 2.82, 2.79, 2.76, 2.73, 2.71, 2.68, 2.66, 2.63, 2.61, 2.59, 2.56, 2.54, 2.52, 2.5, 2.48, 2.46, 2.44, 2.42, 2.4, 2.38, 2.36, 2.35, 2.33, 2.31, 2.3, 2.28, 2.26]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
   9   1   -529.49887417      0.06049785    13277.74      0.06250829    13718.98      1.7009
  10   1   -529.49840993      0.06096209    13379.63      0.06297253    13820.87      1.7136
  11   1   -529.49527006      0.06410196    14068.75      0.06611240    14509.99      1.7990
  12   1   -529.48952515      0.06984688    15329.62      0.07185732    15770.86      1.9553
 
  13   2   -529.56122703     -0.00185501     -407.13      0.00015543       34.11      0.0042
  14   2   -529.55867196      0.00070007      153.65      0.00271051      594.89      0.0738
  15   2   -529.55176707      0.00760495     1669.09      0.00961539     2110.33      0.2616
  16   2   -529.51191317      0.04745885    10416.01      0.04946929    10857.25      1.3461
  17   2   -529.50745256      0.05191946    11395.00      0.05392990    11836.24      1.4675
  18   2   -529.50649582      0.05287620    11604.98      0.05488664    12046.23      1.4935
  19   2   -529.50474651      0.05462551    11988.91      0.05663595    12430.15      1.5411
  20   2   -529.50196942      0.05740261    12598.42      0.05941304    13039.66      1.6167
  21   2   -529.50116055      0.05821147    12775.94      0.06022191    13217.18      1.6387
  22   2   -529.49900282      0.06036921    13249.51      0.06237965    13690.75      1.6974
  23   2   -529.49847177      0.06090025    13366.06      0.06291069    13807.30      1.7119
  24   2   -529.49385724      0.06551479    14378.83      0.06752523    14820.07      1.8375
 
  25   3   -529.56122703     -0.00185501     -407.13      0.00015543       34.11      0.0042
  26   3   -529.55867196      0.00070006      153.65      0.00271050      594.89      0.0738
  27   3   -529.55176709      0.00760493     1669.09      0.00961537     2110.33      0.2616
  28   3   -529.51191317      0.04745885    10416.01      0.04946929    10857.25      1.3461
  29   3   -529.50745256      0.05191946    11395.00      0.05392990    11836.24      1.4675
  30   3   -529.50649582      0.05287620    11604.99      0.05488664    12046.23      1.4935
  31   3   -529.50474651      0.05462551    11988.91      0.05663595    12430.15      1.5411
  32   3   -529.50196942      0.05740261    12598.42      0.05941304    13039.66      1.6167
  33   3   -529.50116055      0.05821147    12775.94      0.06022191    13217.18      1.6387
  34   3   -529.49900282      0.06036921    13249.51      0.06237964    13690.75      1.6974
  35   3   -529.49847177      0.06090025    13366.06      0.06291069    13807.30      1.7119
  36   3   -529.49385724      0.06551478    14378.83      0.06752522    14820.07      1.8375
 
  37   4   -529.56138246     -0.00201044     -441.24      0.00000000        0.00      0.0000
  38   4   -529.56116739     -0.00179537     -394.04      0.00021507       47.20      0.0059
  39   4   -529.55523900      0.00413302      907.09      0.00614346     1348.33      0.1672
  40   4   -529.51191537      0.04745665    10415.53      0.04946709    10856.77      1.3461
  41   4   -529.50705625      0.05231577    11481.98      0.05432621    11923.22      1.4783
  42   4   -529.50604791      0.05332411    11703.29      0.05533455    12144.53      1.5057
  43   4   -529.50527553      0.05409649    11872.81      0.05610693    12314.05      1.5267
  44   4   -529.50206356      0.05730847    12577.75      0.05931891    13018.99      1.6141
  45   4   -529.50100355      0.05836847    12810.40      0.06037891    13251.64      1.6430
  46   4   -529.49931028      0.06006174    13182.03      0.06207218    13623.27      1.6891
  47   4   -529.49840687      0.06096515    13380.30      0.06297559    13821.54      1.7137
  48   4   -529.49404771      0.06532431    14337.03      0.06733475    14778.27      1.8323
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.56127419     -0.00201045     -441.24      0.00000000        0.00      0.0000
   2   1   -529.55871644      0.00054729      120.12      0.00255775      561.36      0.0696
   3   1   -529.55175442      0.00750932     1648.10      0.00951977     2089.35      0.2590
   4   1   -529.50714169      0.05212205    11439.47      0.05413250    11880.71      1.4730
   5   1   -529.50605714      0.05320659    11677.50      0.05521704    12118.74      1.5025
   6   1   -529.50544022      0.05382351    11812.90      0.05583396    12254.14      1.5193
   7   1   -529.50256994      0.05669379    12442.85      0.05870424    12884.09      1.5974
   8   1   -529.50096594      0.05829780    12794.89      0.06030825    13236.13      1.6411
   9   1   -529.49882394      0.06043979    13265.00      0.06245024    13706.24      1.6994
  10   1   -529.49826185      0.06100189    13388.37      0.06301234    13829.61      1.7147
  11   1   -529.49508113      0.06418261    14086.45      0.06619306    14527.70      1.8012
  12   1   -529.48941891      0.06984482    15329.17      0.07185527    15770.41      1.9553
 
  13   2   -529.56111066     -0.00184693     -405.35      0.00016352       35.89      0.0044
  14   2   -529.55855503      0.00070870      155.54      0.00271915      596.79      0.0740
  15   2   -529.55165446      0.00760927     1670.04      0.00961972     2111.29      0.2618
  16   2   -529.51190531      0.04735843    10393.97      0.04936888    10835.22      1.3434
  17   2   -529.50748117      0.05178257    11364.96      0.05379302    11806.20      1.4638
  18   2   -529.50651609      0.05274764    11576.77      0.05475809    12018.01      1.4900
  19   2   -529.50475932      0.05450441    11962.34      0.05651487    12403.58      1.5378
  20   2   -529.50178106      0.05748268    12615.99      0.05949313    13057.23      1.6189
  21   2   -529.50112412      0.05813961    12760.17      0.06015007    13201.41      1.6368
  22   2   -529.49898881      0.06027493    13228.82      0.06228538    13670.06      1.6949
  23   2   -529.49829194      0.06097179    13381.76      0.06298224    13823.00      1.7138
  24   2   -529.49361493      0.06564881    14408.25      0.06765926    14849.49      1.8411
 
  25   3   -529.56111066     -0.00184693     -405.35      0.00016352       35.89      0.0044
  26   3   -529.55855503      0.00070870      155.54      0.00271915      596.78      0.0740
  27   3   -529.55165448      0.00760926     1670.04      0.00961971     2111.28      0.2618
  28   3   -529.51190531      0.04735843    10393.97      0.04936888    10835.22      1.3434
  29   3   -529.50748117      0.05178257    11364.96      0.05379302    11806.20      1.4638
  30   3   -529.50651609      0.05274764    11576.77      0.05475810    12018.01      1.4900
  31   3   -529.50475932      0.05450441    11962.34      0.05651487    12403.58      1.5378
  32   3   -529.50178106      0.05748268    12615.99      0.05949313    13057.23      1.6189
  33   3   -529.50112412      0.05813961    12760.17      0.06015006    13201.41      1.6368
  34   3   -529.49898881      0.06027493    13228.82      0.06228538    13670.06      1.6949
  35   3   -529.49829195      0.06097179    13381.76      0.06298224    13823.00      1.7138
  36   3   -529.49361493      0.06564880    14408.25      0.06765926    14849.49      1.8411
 
  37   4   -529.56127419     -0.00201045     -441.24      0.00000000        0.00      0.0000
  38   4   -529.56104744     -0.00178371     -391.48      0.00022675       49.76      0.0062
  39   4   -529.55512431      0.00413943      908.50      0.00614988     1349.74      0.1673
  40   4   -529.51190748      0.04735626    10393.50      0.04936671    10834.74      1.3433
  41   4   -529.50708240      0.05218133    11452.48      0.05419179    11893.72      1.4746
  42   4   -529.50606325      0.05320049    11676.16      0.05521094    12117.40      1.5024
  43   4   -529.50528162      0.05398212    11847.71      0.05599257    12288.95      1.5236
  44   4   -529.50188061      0.05738312    12594.14      0.05939357    13035.38      1.6162
  45   4   -529.50095483      0.05830890    12797.32      0.06031935    13238.57      1.6414
  46   4   -529.49927886      0.05998487    13165.16      0.06199532    13606.40      1.6870
  47   4   -529.49825925      0.06100448    13388.94      0.06301494    13830.18      1.7147
  48   4   -529.49381244      0.06545129    14364.90      0.06746175    14806.14      1.8357
--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.56113767     -0.00201047     -441.25      0.00000000        0.00      0.0000
   2   1   -529.55857775      0.00054945      120.59      0.00255992      561.84      0.0697
   3   1   -529.55160983      0.00751737     1649.87      0.00952784     2091.12      0.2593
   4   1   -529.50717522      0.05195198    11402.14      0.05396245    11843.39      1.4684
   5   1   -529.50607869      0.05304851    11642.80      0.05505898    12084.05      1.4982
   6   1   -529.50545223      0.05367497    11780.29      0.05568544    12221.54      1.5153
   7   1   -529.50253417      0.05659303    12420.73      0.05860350    12861.98      1.5947
   8   1   -529.50092247      0.05820473    12774.46      0.06021520    13215.71      1.6385
   9   1   -529.49876636      0.06036085    13247.67      0.06237131    13688.92      1.6972
  10   1   -529.49807598      0.06105122    13399.19      0.06306169    13840.44      1.7160
  11   1   -529.49485939      0.06426781    14105.15      0.06627828    14546.40      1.8035
  12   1   -529.48929640      0.06983080    15326.09      0.07184127    15767.34      1.9549
 
  13   2   -529.56096470     -0.00183749     -403.28      0.00017298       37.96      0.0047
  14   2   -529.55840875      0.00071845      157.68      0.00272892      598.93      0.0743
  15   2   -529.55151455      0.00761265     1670.78      0.00962312     2112.03      0.2619
  16   2   -529.51189949      0.04722772    10365.29      0.04923819    10806.53      1.3398
  17   2   -529.50751697      0.05161024    11327.14      0.05362071    11768.38      1.4591
  18   2   -529.50654356      0.05258364    11540.77      0.05459411    11982.02      1.4856
  19   2   -529.50478004      0.05434716    11927.82      0.05635763    12369.07      1.5336
  20   2   -529.50157438      0.05755282    12631.38      0.05956329    13072.63      1.6208
  21   2   -529.50108388      0.05804333    12739.04      0.06005380    13180.28      1.6341
  22   2   -529.49896463      0.06016258    13204.16      0.06217305    13645.41      1.6918
  23   2   -529.49807229      0.06105492    13400.00      0.06306538    13841.25      1.7161
  24   2   -529.49333043      0.06579678    14440.72      0.06780725    14881.97      1.8451
 
  25   3   -529.56096470     -0.00183749     -403.28      0.00017298       37.96      0.0047
  26   3   -529.55840875      0.00071845      157.68      0.00272892      598.93      0.0743
  27   3   -529.55151456      0.00761264     1670.78      0.00962311     2112.03      0.2619
  28   3   -529.51189949      0.04722772    10365.29      0.04923819    10806.53      1.3398
  29   3   -529.50751697      0.05161024    11327.14      0.05362071    11768.38      1.4591
  30   3   -529.50654356      0.05258364    11540.78      0.05459411    11982.02      1.4856
  31   3   -529.50478005      0.05434716    11927.82      0.05635763    12369.07      1.5336
  32   3   -529.50157438      0.05755282    12631.38      0.05956329    13072.63      1.6208
  33   3   -529.50108388      0.05804333    12739.04      0.06005379    13180.28      1.6341
  34   3   -529.49896463      0.06016258    13204.16      0.06217304    13645.41      1.6918
  35   3   -529.49807229      0.06105491    13400.00      0.06306538    13841.25      1.7161
  36   3   -529.49333043      0.06579678    14440.72      0.06780724    14881.97      1.8451
 
  37   4   -529.56113767     -0.00201047     -441.25      0.00000000        0.00      0.0000
  38   4   -529.56089722     -0.00177002     -388.47      0.00024045       52.77      0.0065
  39   4   -529.55498021      0.00414699      910.16      0.00615746     1351.41      0.1676
  40   4   -529.51190161      0.04722559    10364.82      0.04923606    10806.07      1.3398
  41   4   -529.50711573      0.05201148    11415.20      0.05402194    11856.45      1.4700
  42   4   -529.50608508      0.05304212    11641.40      0.05505259    12082.65      1.4981
